maker_name,model_name,year,version_name,version_url,Launch.Announced,Launch.Status,Launch.Base price,Performance.Power,Performance.Torque,Performance.Acceleration,Performance.Max speed,Performance.,Battery.Capacity,Battery.Tech,Battery.Range,Battery.Consumption,Battery.Recuperation,Battery.Heat pump,Battery.AC Charging,Battery.DC Charging,Battery.,Body.Type,Body.Platform,Body.Dimensions,Body.Wheelbase,Body.Clearance,Body.Weight,Body.Suspension,Body.Wheels,Body.Trunk,Body.Frunk,Body.Towing,Body.,Displays.Center,Displays.Driver's,Displays.Head-up,Comfort.Seats,Comfort.Roof,Comfort.Parking aids,Comfort.Connectivity,Safety.Airbags,Safety.Driving aids,Safety.Self driving,Safety.Crash tests,Body.Drag coef.,Comfort.,Displays.,Safety.
Volvo,XC40 Recharge,2022 -,Single Motor,https://m.arenaev.com/volvo_xc40_recharge_single_motor_2023-specs-424.php,"2023, January 16","Available to order. Released 2023, January 16","€ 44,820   £ 46,500",RWD 175 kW (238 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h,180 km/h (112 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion 400V,481 km WLTP,17 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 200 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2034 kg unladen, 2470 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1328 l max",Yes,"EU: 750 kg unbraked, 1500 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Single Motor ER,https://m.arenaev.com/volvo_xc40_recharge_single_motor_er_2023-specs-423.php,"2023, January 16","Available to order. Released 2023, June","€ 51,100   $ 52,450",RWD 185 kW (252 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h (6.9 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion 400V,507 km WLTP (472 km EPA),17.7 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 150 kW max, 10-80% in 29 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2076 kg unladen, 2520 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1328 l max",Yes,"EU: 750 kg unbraked, 1500 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Twin Motor 78 kWh,https://m.arenaev.com/volvo_xc40_recharge_twin_motor_78_kwh_2022-specs-272.php,"2022, February. Released 2022, February",Discontinued,"€ 56,150   $ 51,700   £ 54,300",AWD 300 kW (408 hp),660 Nm (487 lb-ft),4.9 sec 0-100 km/h (4.7 sec 0-60 mph),180 km/h (112 mph),,"75 kWh usable, 78 kWh total",Liquid-cooled Li-ion 400V,418 km WLTP (359 km EPA),23.8 kWh/100 km WLTP (24.2 kWh/100 km EPA),Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 150 kW max, 10-80% in 37 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2188 kg unladen, 2650 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1295 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Single Motor FWD,https://m.arenaev.com/volvo_c40_recharge_single_motor_fwd_2022-specs-269.php,"2022, March 04. Released 2022, Q2",Discontinued,"€ 45,300   £ 47,100",FWD 170 kW (231 hp),330 Nm (243 lb-ft),7.4 sec 0-100 km/h,180 km/h (112 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion (400V-type),437 km WLTP,18.1 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 130 kW max, 10-80% in 28 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2045 kg unladen, 2470 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",Yes,EU: 1500 kg braked,,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Single Motor,https://m.arenaev.com/volvo_c40_recharge_single_motor_2023-specs-425.php,"2023, January 16","Available to order. Released 2023, January 16","€ 45,400   £ 48,360",RWD 175 kW (238 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h,180 km/h (112 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion (400V-type),481 km WLTP,16.3 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 130 kW max, 10-80% in 28 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2065 kg unladen, 2460 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",Yes,EU: 1500 kg braked,,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Single Motor ER,https://m.arenaev.com/volvo_c40_recharge_single_motor_er_2023-specs-426.php,"2023, January 16","Available to order. Released 2023, January 16","€ 52,560   $ 53,600",RWD 185 kW (252 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h (6.9 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion (400V-type),529 km WLTP (478 km EPA),16.8 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 200 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2095 kg unladen, 2500 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",Yes,EU: 1500 kg braked,,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Twin Motor 78 kWh,https://m.arenaev.com/volvo_c40_recharge_twin_motor_78_kwh_2021-specs-123.php,"2021, March. Released 2021, Q4",Discontinued,"€ 57,890   $ 59,450   £ 57,400",AWD 300 kW (402 hp),660 Nm (487 lb-ft),4.7 sec 0-100 km/h (4.5 sec 0-60 mph),180 km/h (112 mph),,"75 kWh usable, 78 kWh total",Liquid-cooled Li-ion 400V,420 km WLTP (364 km EPA),22 kWh/100 km WLTP (24.2 kWh/100 km EPA),Yes,Yes,"Type 2 11 kW, 10-90% in 7-8 hours","CCS 150 kW max, 10-80% in 37 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2185 kg unladen, 2690 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Single Motor FWD,https://m.arenaev.com/volvo_xc40_recharge_single_motor_fwd_2022-specs-271.php,"2022, February. Released 2022, February",Discontinued,"€ 48,650   £ 43,550",FWD 170 kW (231 hp),330 Nm (243 lb-ft),7.4 sec 0-100 km/h,160 km/h (99 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion 400V,425 km WLTP,18.6 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 130 kW max, 10-80% in 28 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2030 kg unladen, 2480 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1295 l max",Yes,"EU: 750 kg unbraked, 1500 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Single Motor,https://m.arenaev.com/volvo_xc40_recharge_single_motor_2023-specs-424.php,"2023, January 16","Available to order. Released 2023, January 16","€ 44,820   £ 46,500",RWD 175 kW (238 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h,180 km/h (112 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion 400V,481 km WLTP,17 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 200 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2034 kg unladen, 2470 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1328 l max",Yes,"EU: 750 kg unbraked, 1500 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Twin Motor 78 kWh,https://m.arenaev.com/volvo_xc40_recharge_twin_motor_78_kwh_2022-specs-272.php,"2022, February. Released 2022, February",Discontinued,"€ 56,150   $ 51,700   £ 54,300",AWD 300 kW (408 hp),660 Nm (487 lb-ft),4.9 sec 0-100 km/h (4.7 sec 0-60 mph),180 km/h (112 mph),,"75 kWh usable, 78 kWh total",Liquid-cooled Li-ion 400V,418 km WLTP (359 km EPA),23.8 kWh/100 km WLTP (24.2 kWh/100 km EPA),Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 150 kW max, 10-80% in 37 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2188 kg unladen, 2650 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1295 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Twin Motor,https://m.arenaev.com/volvo_xc40_recharge_twin_motor_2023-specs-427.php,"2023, January 16","Available to order. Released 2023, January 16","€ 58,100   $ 54,200   £ 51,800",AWD 300 kW (408 hp),670 Nm (494 lb-ft),4.9 sec 0-100 km/h (4.7 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion 400V,500 km WLTP (409 km EPA),17.8 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 150 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2167 kg unladen, 2650 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1328 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Single Motor FWD,https://m.arenaev.com/volvo_xc40_recharge_single_motor_fwd_2022-specs-271.php,"2022, February. Released 2022, February",Discontinued,"€ 48,650   £ 43,550",FWD 170 kW (231 hp),330 Nm (243 lb-ft),7.4 sec 0-100 km/h,160 km/h (99 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion 400V,425 km WLTP,18.6 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 130 kW max, 10-80% in 28 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2030 kg unladen, 2480 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1295 l max",Yes,"EU: 750 kg unbraked, 1500 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Single Motor ER,https://m.arenaev.com/volvo_xc40_recharge_single_motor_er_2023-specs-423.php,"2023, January 16","Available to order. Released 2023, June","€ 51,100   $ 52,450",RWD 185 kW (252 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h (6.9 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion 400V,507 km WLTP (472 km EPA),17.7 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 150 kW max, 10-80% in 29 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2076 kg unladen, 2520 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1328 l max",Yes,"EU: 750 kg unbraked, 1500 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Twin Motor 78 kWh,https://m.arenaev.com/volvo_xc40_recharge_twin_motor_78_kwh_2022-specs-272.php,"2022, February. Released 2022, February",Discontinued,"€ 56,150   $ 51,700   £ 54,300",AWD 300 kW (408 hp),660 Nm (487 lb-ft),4.9 sec 0-100 km/h (4.7 sec 0-60 mph),180 km/h (112 mph),,"75 kWh usable, 78 kWh total",Liquid-cooled Li-ion 400V,418 km WLTP (359 km EPA),23.8 kWh/100 km WLTP (24.2 kWh/100 km EPA),Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 150 kW max, 10-80% in 37 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2188 kg unladen, 2650 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1295 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,XC40 Recharge,2022 -,Twin Motor,https://m.arenaev.com/volvo_xc40_recharge_twin_motor_2023-specs-427.php,"2023, January 16","Available to order. Released 2023, January 16","€ 58,100   $ 54,200   £ 51,800",AWD 300 kW (408 hp),670 Nm (494 lb-ft),4.9 sec 0-100 km/h (4.7 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion 400V,500 km WLTP (409 km EPA),17.8 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 150 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4400 x 1863 x 1647 mm (173.2 x 73.3 x 64.8 in),2702 mm (106.4 in),176 mm (6.9 in),"EU: 2167 kg unladen, 2650 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 419 l, 1328 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Single Motor FWD,https://m.arenaev.com/volvo_c40_recharge_single_motor_fwd_2022-specs-269.php,"2022, March 04. Released 2022, Q2",Discontinued,"€ 45,300   £ 47,100",FWD 170 kW (231 hp),330 Nm (243 lb-ft),7.4 sec 0-100 km/h,180 km/h (112 mph),,"67 kWh usable, 69 kWh total",Liquid-cooled Li-ion (400V-type),437 km WLTP,18.1 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 7 hours","CCS 130 kW max, 10-80% in 28 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2045 kg unladen, 2470 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",Yes,EU: 1500 kg braked,,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Single Motor ER,https://m.arenaev.com/volvo_c40_recharge_single_motor_er_2023-specs-426.php,"2023, January 16","Available to order. Released 2023, January 16","€ 52,560   $ 53,600",RWD 185 kW (252 hp),420 Nm (310 lb-ft),7.4 sec 0-100 km/h (6.9 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion (400V-type),529 km WLTP (478 km EPA),16.8 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 200 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2095 kg unladen, 2500 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",Yes,EU: 1500 kg braked,,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Twin Motor 78 kWh,https://m.arenaev.com/volvo_c40_recharge_twin_motor_78_kwh_2021-specs-123.php,"2021, March. Released 2021, Q4",Discontinued,"€ 57,890   $ 59,450   £ 57,400",AWD 300 kW (402 hp),660 Nm (487 lb-ft),4.7 sec 0-100 km/h (4.5 sec 0-60 mph),180 km/h (112 mph),,"75 kWh usable, 78 kWh total",Liquid-cooled Li-ion 400V,420 km WLTP (364 km EPA),22 kWh/100 km WLTP (24.2 kWh/100 km EPA),Yes,Yes,"Type 2 11 kW, 10-90% in 7-8 hours","CCS 150 kW max, 10-80% in 37 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2185 kg unladen, 2690 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
Volvo,C40 Recharge,2021 -,Twin Motor,https://m.arenaev.com/volvo_c40_recharge_twin_motor_2023-specs-428.php,"2023, January 16","Available to order. Released 2023, January 16","€ 59,500   $ 55,350   £ 59,800",AWD 300 kW (408 hp),670 Nm (494 lb-ft),4.7 sec 0-100 km/h (4.5 sec 0-60 mph),180 km/h (112 mph),,82 kWh total,Liquid-cooled Li-ion 400V,507 km WLTP (414 km EPA),17.7 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 0-100% in 8 hours","CCS 150 kW max, 10-80% in 27 min",,"5 door SUV, 5 seats",CMA,4431 x 1873 x 1596 mm (174.4 x 73.7 x 62.8 in),2702 mm (106.4 in),171 mm (6.7 in),"EU: 2185 kg unladen, 2620 kg gross","Front MacPherson struts, rear multi-link","R19, R20","EU: 413 l, 1205 l max",31 l,"EU: 750 kg unbraked, 1800 kg braked",,"9.3"" touchscreen","12""",No,"Heated and ventilated front seats, heated rear seats",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","1 front radar, 2 rear corner radars, 1 front camera, 1 rear camera. Lane Keeping Aid, Road Sign Information, Rear Collision Warning, Driver Alert, Rear Auto Brake, Cross Traffic Alert with cyclists and pedestrians detection, High Beam Assist, Assistance at risk of collision",,,0.329 Cd,,,
